tweet,label
Beni gerçekten isteyenlere tek bir isteğim var sayfanda ki tüm kızları çıkarır mısın?,1
Yanmış meş y  fidan  km k mümkündür ki?,1
şimdiye kadar görmeyip bloklayamadığım id m savunucusu ahmak varsa yazabilir mi yoruma,1
Bu ülke sadece benim mi midemi bulandırıyor?,1
Yangınlar etrafı sararken düğündeyim diyen insana sesleniyorum . Gitme,1
Yazsam ne farkeder,1
Bıkmadınız mı,1
Günümüz CAHİLİYYE döneminde yaygın olan en büyük CEHALET nedir,1
Mersin çevresi sikici arayan var mı?,1
sevmedıgım kısılere unf attım iyi miyiz?,1
Yani düşünüyorum da sosyal medya olmasaydı ne olacaktı ?,1
UEFA Avrupa Ligi neymiş bu bakim .. haa bizi ilgilendirmiyor ... Şampiyonların katıldığı ligin şeysi ne zaman,1
AzraGülendamHaytaoğlu bu kadar acıya kim dayanır hangi birine yanalım?,1
"Sizce ben 7 ay uğraştığım projeden kalıp, 10 gün içinde yaptığım projeden geçerek mezun olmuş muyumdur?",1
"Bir yangın fotoğrafı bir deniz fotoğrafı,  bir yangın fotoğrafı  bir bira deniz fotoğrafı, amacınız ne ???",1
"Bir erkekle tartışırken , bir kadın bana o erkektir dedi . Yani",1
Benim neden sokağın ortasında öldürülme ihtimalim var,1
Hocalarım Eğitim netleriniz hangi aralıkta,1
Unutmayın sadece 1DünyamızVar . Şimdi değilse ne zaman?,1
"Görmediği, hissetmediği birini nasıl sevebilir insan? Nasıl bağlanır?",1
Bu twiti görenler beğenebilirler mi ??,1
Profesyonel ve k liteli bir masaja ne dersiniz,1
bu insanların arasında ben daha fazla nasıl yaşayabilirim?,1
adam çay atıyo ya.... mutlu musun?,1
"Neyi koruyacağımızı şaşırdık ; ormanları mı , hayvanları mı , kadınları mı neyi",1
"20 dakikası  ondan sonra ,  tamam mı?",1
"Mansur Yavaş  dünya hayatı bir oyunsa ve oyun akran ile oynanır ise aristo mantığı bak hiç zorlamıyorum,sen kimin akranısın aga?you now?",1
Noooolub haminiz ere gedirsiz ?,1
Yoksa rüya mı?,1
Gezi parkında 2 ağaç söküldü diye  katil  olan devletti... Koskoca ormanları yakan kahpe pkkyada bir şeyler söyleyebilseniz nasıl olur?,1
Sörlothun Romaya transfer olup hamsilere gol atması ?,1
Yardım reddetmek mi,1
Belki sen varsın diye   story ne zaman atıcaz?,1
İçimdeki öfkenin tek zaafı senken karşıma çıkmaktan korkman sencede sacma değil mi ?,1
Bu yangınların olduğu bölgelerde ki mülteciler de yardım ediyor mu acaba gören duyan görselleyen var mı ??,1
Hiç kimsenin ne istediğini bilmeyen tarafıyla uğraşacak mücadele edecek gücüm kalmadı . Biz kötümüyüz,1
Yardım çağrısı ağrıma gitti ne aq? Yangını osurarak mı söndüreceksiniz?,1
İstihbarat uyuyor mu neden tespit edilemiyor,1
Felaket üstüne felaket . Yoruldum artık hiç iyi bir şey olmayacak mı?,1
Ne geldiyse bu kibirden gelmedi mi başımıza?,1
DÖRT RUHSAL KURALI HİÇ DUYDUNUZ MU?,1
helpturkey tagini paylaştım diye kuzenim beni chpli ilan etti . Amk benim haberim var mı peki chpli olduğumdan,1
ni ki???????????,1
Güzel günleri ülkecek ne zaman göreceğiz?,1
Sor içimde sen kaldın mı?,1
Fazla söze gerek var mı,1
Hangi olaylar?,1
Allahım sana karşı gelmek işine karışmak gibi olmasında şöyle 1 saat bi yağmur yağdırmak çok mu zor gerçekten?,1
Ne kadar helikopter var ülkemizde ?,1
SANA?????,1
Sağ elin verdiğini sol el görmez yardımlarınızı paylaşmanız üzüntü kanıtı mı,1
mayı ma ruf nedir?,1
"Herkesin bir kaderi var mı bilemiyorum , yoksa rüzgara kapılmış gibi tesadüfen oraya buraya mı sürükleniyoruz",1
"TEMA nın agaç dikme yetkisi elinden alınmış,neden?",1
sizce ben 5 ay boyunca rp den tanidigim birine asik olup surekli beni kullanmasina izin vererek surekli onunla konusurken aglamis miyimdir?,1
Canım memleketimin yanip kül olduğuna mi yanayim,1
Nec  birşey istiyirdin ?,1
birde bu hava da metrobüse binecek olanlar var... onlar napsın??,1
Nasıl,1
Kaçıncı yarını bugün?,1
Hele de ona içinde sevgi qalıb mı,1
Maç için test yaptırıcam ama negatif çıksa bile 10 gün karantina zorunluluğu yokmu? O nasıl olacak bilgisi olan bilgilendirebilir mi?,1
Çok merak ediyorum kaç para alıyorsunuz,1
Kimmiş bu,1
"Yeni bir dünya var , anlıyor musun Olric",1
SEVEN,1
Koltuk derdine düsenler vay efendim acizlik diyenler birde başlarına dikildikleri memleketi koruyabilir mi?,1
"Kadınları mı, yoksa çocukları mı ?",1
Yok yardım çağrısı zoruna gitmiş miş . Pardon da siz Türkiye yi ne sanıyorsunuz,1
"Yardım istemenin , yardımlaşmanın acizliği olmaz . Dünya bir tane bugün bize yarın onlara değil mi",1
eylem var mı bugün?,1
"Yangınlar, mülteciler, kanunlar... Bir şeyler oluyor. İş bir yerlere gidiyor. Gelecekte  çok barizmiş  diyeceğiz. Ama ne? Görmediğimiz ne?",1
İnsanlar aklını yitirmiş Neler oluyor benim güzel memleketime,1
Üzülmeyi bile özleyecek kadar duygularınızı kaybettiniz mi ?,1
Arkasında bir oyun var,1
Ölümü en gereksiz karakter?,1
Şımarık yöneticilerimiz olduğunu biliyorum ama mal mısınız hükümet muhasebecisi misiniz,1
"Yardım istemiyoruz diye tag açanlar ve onlara destek verenler. Siz ne içiyorsunuz, Akdeniz bölgesi yanıyor siz neyin peşindesiniz?",1
Arkadaş insan bir karıncaya basmamak için yol değiştiriyor bunlar nasıl bu kadar vahşi olabiliyor,1
Nasıl yapıyorsunuz abi. Ne düşünüyorsunuz. O an ne hissediyorsunuz. Kadın sizin malınız mı? Kadın sizin eşyanız mı?,1
Rüyamda güzel bir dal tütün sardım ve Celal Şengör e içiyim mi,1
Her ne hikmetse milli duyguları ayyuka çıkmış malların  Her birinin o bölgelerde yazlığı olsaydı hangi duyguları ortaya çıkacaktı acaba?,1
"Pislik , ucubelere yeterince ceza verilmiyor . Artık hukuk sisteminin düzenlenmesi gerekmiyor mu",1
3 Düşük GK GY netleriyle iyi alan puanı alınır mı,1
Çığlık atıyoruz . Dünyadan yardım dileniyoruz . Para mı yok,1
Toplanan yardımlar artık ağrıma gidiyor . Biz niye vergi veriyoruz,1
Neden bu kadar canileştin,1
Nasıl öfkelenenmem düşündükçe memleketimi ?,1
"Biri sizden yardım isteyince ayy aciz , onursuzlar mı diyorsunuz",1
48 yaşındaki bir adamın bakın adam diyorum adam 21 yaşındaki bir genç kızla ne işi olabilir ya,1
Ben hala çay olayını anlamadım neden çay ?,1
20 yıllık nefretim son 3 günde 20 ye katlandı  Artık nefret bile etmiyorum suratına kusasım geliyor bilmem anlatabiliyor muyum?,1
Sizce ben fandomları birbirine düşman olan 2 mükemmel gurubun da fandomunda mıyımdır,1
YA 3 TANE FARKLI NUMARANIN ART ARDA ARAMASI NORMAL DEĞİL?,1
O saatte orada ne işi varmış,1
ülkede hala akıl sağlığını kaybetmeyen kaldı mı,1
Hangi birine ya hangi birine?,1
"Vahşet bu Bir evlat , bir can , bir insan . Nasıl kıydınız",1
What is your opinion of Greek people?,1
Nasıl bir çağa denk geldik Allahım ... Sıra hangimizde,1
Analizler iyi mi,1
Kime aşık olacaksın hem?,1
Kuran da çeştli okuma farklılıklarının olduğunu biliyoruz. Peki bu farklı okumalar Tevrat ta da var mıdır?,1
Yaşamaya vakit kalacak mı ?,1
Bir kadının katledilmesini hakediş olarak hangi savunmaniz var şimdi?,1
Peki; o yüce Devlet nerede?,1
siz ne kibirli ne korkunç yaratıklarmışsınız . yardım istenmesi ağrınıza gitmiş öyle mi,1
ulke goz gore gore yaniyor bile bile susup yanmasini izliyorlar gormuyor musunuz ?,1
Siz dışardan yardım isteyince hemen gelecek mi sanıyorsunuz?,1
Bu ülkede hala mental sağlığını koruyabilen kaldı mı,1
Kimsiniz,1
Acaba şu anda ejder meyveli smoothie sini içiyormudur,1
HALA ÜLKE İÇİ SEFERBERLİK İLAN EDİLMİYOR NEDEEEN ????  ??,1
532 milyar dolar sizce nerede kimde?,1
Peki ya Cehennem neresidir?,1
Hayvanlara mı?,1
"Ne yapalım arkadaş biz , her yer yansın mı",1
Sabah geleceği söylenen uçaklar nerede,1
Sevinmelerine bakarak yani...?,1
"Birbirimize sıkıca tutunalım. Sen ve Ben , tek BİR parça olduğumuzu hatırlayarak , birbirimize karşı kibar olalım ,lütfen. Olur mu ?",1
Ulan orta sınıfın ne ara koy kapatıp tekne alacak parası oldu,1
ben muhtesem yuzyil hatice sultan gibi mutsuz olmaya mahkum muyum ya?,1
Azerbaycan askeri yardıma geldi peki her felakete her doğal afete koşan Türkiye cumhuriyeti askeri nerede ?,1
Annem  Yaprakları ne zaman sarıyoruz?,1
Bir gün ölsem acaba farkeden olur mu ?,1
Biliyor musunuz,1
Bana hep mi böyle gülüyorsun yoksa bi tek benim yanımda mı,1
"Ulan piçler 1914 te yarım kalan işinizi tamamlayın , ülkemizi işgal edin diyemiyorda helpturkey mi diyorsunuz",1
Türkiye de zaten kaç amerikan üssü var haberinizde mi yok cidden,1
O kadar strong uz ki millet ağlya ağlaya video çekiyor evimiz barkımız yanıyor devlet nerede ?,1
"Orman yakan, katil koruyan, öldüren, savunmayan, kibirli adamların oyununa döndü türkiye siyaseti. Şimdi değilse, ne zaman?",1
Ini Ten Single kek new heroes?,1
Neden,1
hiç mi kardeşim bu ne allah aşkına diyeniniz yok,1
Vay o kadar sonsuz mu?,1
Bu kaçıncı,1
Ya ne bileyim susunca olmuyor konuşunca olmuyor bir şey değişmiyor bu böyle devam mı edecek?,1
Umut mu,1
Sorumlu değilsen neden zorunlu oluyorum?,1
Bu iş nereye gidiyor,1
Nereye geldik biz ya??,1
Sebebi ne,1
Size bu ülkenin bize kabullendirdiği öğrenilmiş çaresizliği anlatayım mı,1
Hiç merak etmeyin planladıkları her yeri yaktılar. Şimdi ülkeye fahiş fiyatlarla uçak yığarlar. Siz THK özelleştirilirken neredeydiniz ?,1
Yunanistan komşumuz ve stratejik ortağımız yardım önerisini neye istinaden kabul etmediniz,1
NEREDE BU UÇAKLAAAR?,1
BEN EN SEVDİĞİM ŞEYİN PEYNİR OLDUĞUNU SÖYLEMİŞTİM DEĞİL Mİ?,1
Hastane de klima olmaz mı hiç,1
spoiler kah??,1
Lan g.tü boklu pkk bunca malzemeyle bu kadar yere nasıl ulaştı da bunca yangını çıkarttı o zaman allahn andavalları  ???,1
Amk biz niye burda tutuklansın diye tag açıyoruz,1
Bizim Ülkemiz En çok Yatırımı GAZ Fişeği ve TOMA Alımına Yapmamismiydi,1
dua ile başlayıp iban ile bitirdiğimiz kaç felaket daha yasıcaz,1
helpturkey Neden bu ülkedeki insanlar her şeyi sosyal medyadan sağlamaya çalışıyor,1
"Artık neyi kurtaracağımızı şaşırdık . Ağaçları mı , Kadınları mı , Çocukları mı , Hayvanları mı",1
"Kamu nun envanterindeki TOMA larla, kaç orman yangını söndürülürdü?",1
Her ilden durmadan orman yangınları haberleri geliyor . türkiyeyanıyor Neden bunların önüne geçilmiyor,1
Down sendromlu bebek öğrenci miiiii,1
Babaların araba motorundan duyduğu o gizemli ulvi ses,1
bugün deli mıknatısı mı var üzerimde,1
kusursuz . piercingi makyaj .. OJELERI,1
"Eyvah neye yarar, ah neye yarar?",1
BU NE DEDİ ?,1
Dua nın karşılığı eylemden  söylem e indirgendi. Sonra yağmur yağmazsa  Allah yok  mu diyecez?,1
"Siz Bizi Aptal mı Sanıyorsunuz?Madem Sorumluluk Belediyelerde, Siz Ne İşe Yarıyorsunuz?",1
Gülben Ergen bile  help  lemiş. Ona ne oldu ki?,1
Şimdi siz gördüğü şey hakkında onunla tartışıyor musunuz,1
Joker  insanların yüzüne sürekli gülen adam...?,1
TEN,1
Bu Kadar Yangının Çeşitli İllerimizde Çıkması Tesadüf mü,1
Deli diyolar . Hani reçetem,1
Mutlu musunuz İstanbulSözleşmesi düşmanları?,1
Akp yi de sikim chp yi de. Söndürün ulan artık. Çaresizce bekliyoruz. Napalım burdan otobüslerle gidip ateşi biz mi söndürelim?,1
Yasak mıdır kokun bana?,1
Sana guzelim diyemiyorsam neden varsinki ?,1
Tatile ciktik  ulke gundeminden oturu ne tatilden keyif aliyorum ne bir sey.. tatlar hep kacik. Bu ulke hic mi guldurmeyecek bizleri ya?,1
derdini anlatan arkadaşlarına napim veya siktiret mi diyorsun?,1
ispartayaniyor daha ne kadar yere sıçrayacak daha ne kadar yanacak,1
Değil mi ki susmak en çok şey söylemekti ?,1
Anlamadım?,1
Seni unutmaya ömrüm yeter mi  ?,1
Olaylar karşısında allah kitap sövmeden nasıl medenice tepki verebiliyorsunuz,1
"Mesele üç beş uçak ya da ağaç değil, hala anlayamadınız mı?",1
Ruhen ve manen biz ne zaman dinlenebileceğiz,1
Peki doğru bilgiyi nasıl algılayacaksınız ?,1
"Lan karar verin, söndürme filomuz var mı yok mu mınakoyim?",1
Helikopter kiralama şirketi bulduk bürokrasiye takılıoruz,1
Bu durumda bile eğlenebilen insanlar neyin kafasını yaşıyoo ?,1
Bu arada ilaç dışında baş ağrısına ne iyi gelir biliyor musunuz?,1
Türkiye çok iyi diyenler dönüp bakıyor mu ya? Özgecan ı nerden tanıyorsun? Her gün neden kadınların ismi her yerde?,1
Herşeyimi kaybettim dediğinde ben burdayım yeniden yaparız demedim mi,1
"Bu ülkenin taşından toprağına, suyuna, ağacına, hayvanına, insanına, canlarımıza, geleceğimize düşman mısınız?",1
Suçları kadın olmak mı?,1
Her ay düzenli olarak verdiğimiz vergilerimiz nerede peki,1
Düşmanlık beslediğiniz ülkenin ekmeğini yiyorsunuz bunca yıldır.  Bu nefret bu kin neden?,1
Ananızı mı sildi bu çocuk?,1
Toplu dm siliniyor mu?,1
diyorum ya size yetenek yok bilgi yok hayal gücü yok tutmuş bana ağalık yapacak noldu olm midene mi oturdum?,1
Doğudaki sesleri mi ?,1
Vahşice öldürülen kadınlara mı?,1
"Benim neden sokağın ortasında, evimde, ormanda, otobüste, lokantada daha doğrusu her yerde öldürülme ihtimalim var??",1
Arkadaşlar bu tag gündemden düşmüş,1
Güneş başımı o kadar ağrıttı ki beynimi delebilirim acıdan ama sinirlenmiyorum . Neden mi,1
Aramızda veteriner arkadaş var mı,1
"Hiçbir şey yolunda gitmezken, sen nasıl gittin..?",1
Seni bir daha sevmek mi?,1
Ne var ki sende böyle başım dönüyor?,1
abi gerçekten bir ak partili ile tartışıyormusunuz?,1
Ordumuz nerede ???,1
Bereketli Hilal neresi?,1
"Güzel abim, sen o çayı dağıttın ama bu halk o çayı neyin içinde demleyecek? İnsanların mutfağı mı kaldı güzel abim?",1
Ya ben ne utanayım yardım istemekten,1
"140 farklı alanda yangın çıkıyor . Her ormanda 4 Pkk lı olsa 540 PKK lı eder , peki nerde bunlar",1
Yangınlara mı?,1
BENİM VERGİLERİM NEREDE???,1
SEMİH İN DOĞRU SÖYLEDİĞİ ŞEYLER Mİ VAR,1
Atatürk ün kurduğu Türk Hava Kurumu nu bu güne kadar kimler yönetti,1
Nasıl bir rezalet nasıl bir kepazelik bu,1
Question Tags çok güzel konu değil mi ya,1
eve kapandık bi mahallemizin delisi eksikti adam cıglık atıyo sokakta??,1
Şu Binali Yıldırım ın oğlu vardı hani,1
gerçekleşti,1
Siz salak mısınız?,1
"Artık yeter, her gününe keder iliştirmek neden ?",1
öyle bir ülkede yaşıyoruz ki bundan daha kötü ne olabilir,1
Ölecek misin,1
10 tane daha Söndürme helikopterimiz neden alınmadı ?,1
Hiç düşündünüz mü neden?,1
dedenin adını taşımak nasıl geliyor?,1
Acaba uyuşturucu ilaç mı veriyorlar diye aklımdan geçmiyor değil ?,1
StrongTürkiye Yabancıdan 1 2 haftalık uçak istemek güçsüzlük. Vergisini aldığın vatandaşına iban atmak mı güçlülük oluyor?,1
Bu ülkenin kadınlarla çocuklarla hayvanlarla ağaçlarla derdi nedir???,1
Bakan bey taş mısınız duvar mı,1
Şakamısınız???,1
korona ağustos ayında yasaklar gelecek mi?,1
Yangın için mi savaşalım kadın hakları için mi savaşalım hayvanlar ölüyor onun için mi savaşalım,1
Will you marry me?,1
Ne kadınları korursunuz ne hayvanları ne de ormanları neden varsınız ki siz ?,1
Nerde bu kahramanlar ?,1
"Amk , Dünya komik erkekler günü niye yok",1
"Yardım istemek ne zamandan beri dilencilik , onursuzluk , gurursuzluk acizlik oldu",1
MarmarisHisarönü yanıyor.Hava destek için sesimizi duyan varmı?,1
StrongTürkiye Yardım istemek mi ayıp yoksa yardıma muhtaç bırakmak mı ayıp,1
Paint me naked falan noluyoruz Ten cim? ?,1
Bu yasa ABD ile sınırlı kalır mı,1
Nilüfer love finish . Devlet diplomatik kanallarla yapılan teklifleri niye reddediyor,1
Son durum ne,1
AB den gelen uçak yardımına noldu?,1
Bir çalışma oldu mu yada olacak mıdır,1
AzraGülendamHaytaoğlu   nun katili özgeçmişini okusan saygı duyacağın bir erkek. Yanlış tercih suçlaması yaparken utanacak mısınız artık?,1
Bu öldürülen kaçıncı insan?,1
İnsanın ölüm üzerine dilekleri olur mu,1
Sayın Devlet büyüklerim Van a ne zaman geleceksiniz çay fırlatmaya,1
"Çok değerli bir arkadaşım daha yazmış ne demek sana kim sorabilir benden başka , başka ayakkabın var mı",1
Nereli,1
"ingmar Bergman a sormuşlar; gidişat kötü, dünya nasıl kurtulacak?",1
Bu yangın çıkan yerlerin CHP li belediye başkanları ne işe yarıyor,1
Reçeli takip eden mutuallarım var neden ?,1
ne zaman öldürülürüm acaba?,1
tama ba lyrics,1
Yangın biter ve orman vasfı taşıyan bazı yerler imara açılır sonra Araplara satılır ne güzel senaryo değil mi ?,1
128 ayrı yangın 3 günde nasıl söndürülmüş acama . Bu insafsızca saldıranlar hiç düşünmüş mü,1
Gazetecilik okuyan Azra kızımıza çok üzüldüm. Bir kadın kaç defa öldürülebilir ki?,1
Hangisini koruyacağız ?,1
Yazıp yazıp siliyorum . Ne denilebilir ki,1
benim gördüğüm o emsalsiz güzelliğine bir daha ulaşacak mı?,1
Yaz günü şekerli parfüm sıkanların tutuklanmasına dair kanun teklifi verebilir miyiz acaba,1
helpturkey tagi neden gündemdekilerden kaldırıldı ?,1
"Tekbir Getiren mi yok,neden sönmüyor bu Yangınlar,yoksa cübbeli yalanmı söyledi?",1
Türkiye in bu uçakları alacak gücü yok mu?,1
"4  çam çeşitleri olarak akdeniz ikliminin özelliklerini verir. yandılar işte, mutlu musunuz? siz mi yaktınız yoksa?",1
Neden bu kadar vicdansızsınız  Neden? Çok rahat söndürebilirsiniz  Neden?,1
Senin yokluğun ne peki ?,1
Siz yangına müdahale eden Afgan yada Suriyeli gördünüz mü?,1
Ben mal mıyım?,1
"Gökyüzünde yağmur , yeryüzünde biz . Bulutlar mı sırılsıklam saçlarımız mı",1
"6 Sıfır Atılırken 1 Sıfırı Unuttular Mı, Bu Ekonomi Ne?",1
Diplomasiz ne yapiyor su an ilke yanarken ?,1
Bizi anlatan en doğru söz değil mi?,1
Bu gün kim hansı şadlıq evind toyadı,1
bu Mete Gazoz mu,1
5 yavru kedinin arasındayım şu an who cennet?,1
araba nerde? para nerde? araba nerde? para nerde?,1
Bazı şahıslardan umutlu olanları görüyorum,1
Sanki ülke bizim değilmiş gibi yardım çağırırken de sizden izin mi alacağız,1
Benim de sevilmeye hakkım yok mu albayım?,1
"Korkmadan yaşamak istiyoruz . Katledilmek , yakılmak , parçalanmak tecavüze uğramak istemiyoruz . Yetmedi mi artık",1
Onay alırsa aday olur mu?,1
NEDEN Mİ İSTANBUL SÖZLEŞMESİNİ ÇOOOK İSTEMİŞTİK,1
Amfibik uçak mı sadece yangın söndürmek için kullanılıyor?Diğer uçaklarıda bu amaçla kullanabilir misiniz?,1
Gururun adı ne zamandan beri milli duygular oldu,1
StrongTürkiye size niye batıyor ki ?,1
